"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","Age dependency ratio (% of working-age population)","SP.POP.DPND","89.4205546407733","89.7806420125563","90.9448869005064","93.070361684656","95.7559886836734","98.3163243889673","99.576794164121","99.3650166367044","98.2544188100791","97.003063971416","95.9821548026149","94.4751362648368","93.2518931609674","92.1972765653294","91.0842545423937","89.8266018371666","88.6741122048363","87.5046918411469","86.3126169739725","85.1228942560792","83.9474182386286","82.6810693131776","81.3112370655139","79.9316716193581","78.6641875842417","77.5676203156634","76.4915123046026","75.567660508539","74.7107005820785","73.7579019875184","72.6060133967362","71.405148253216","69.9046661494086","68.216035213867","66.504944528043","64.8521851313711","63.2077075882705","61.6949818738222","60.2018413093252","58.6106659084943","56.9012057042561","55.2799378403979","53.5830881371798","51.8990702785213","50.3425028172947","48.979625487593","47.7174525780436","46.6329741565675","45.7382952842503","45.0337848585873","44.5243574057446","44.2569546426769","44.1669085611935","44.2489883424186","44.4770625616188","44.8201358371623","",
"Tunisia","TUN","Population ages 65 and above (% of total)","SP.POP.65UP.TO.ZS","3.7309405100154","3.7195085100436","3.69156869534501","3.65155988300534","3.59966527677129","3.53414706050592","3.52875026060357","3.51903577166065","3.50708753066294","3.49467986141034","3.48202204848516","3.53235800623737","3.57434107453965","3.60716430413254","3.63489113347982","3.66288909041308","3.72168287588296","3.78041881952444","3.83590914751225","3.88083562038997","3.91126554587354","4.00498088242596","4.10091657833328","4.20215889726263","4.31699580089235","4.45342089193795","4.50337228269916","4.5707716575887","4.65902132514171","4.76283751355122","4.87418795823583","4.98685565598824","5.09928484965989","5.22164881328026","5.37185469023368","5.56252531826957","5.7820648061438","6.02213242306096","6.27027828216705","6.5101351734789","6.73230306194579","6.89923474797063","7.04801713913749","7.17998470342205","7.29328124683364","7.3880791809771","7.42601266461504","7.45002508564902","7.46352044769785","7.47012938531758","7.47485194837126","7.46351614993025","7.44510152599149","7.442748334364","7.4869134784658","7.59209046315501","",
"Tunisia","TUN","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","52.7925903187201","52.692415560575","52.3711344997711","51.7945987286289","51.0840040021451","50.4245006974176","50.1060201096486","50.1592461889724","50.4402368692027","50.7606330551803","51.0250488450205","51.4204595982131","51.745932140947","52.0298763041236","52.3329367181687","52.6796566037055","53.0014478207712","53.3320000013525","53.673231362163","54.018171826578","54.3633656707289","54.7402034369617","55.153774347865","55.5766558591941","55.9709301828031","56.3165701909497","56.6599420753021","56.9580978039444","57.2374756398432","57.5513455826751","57.9354136874746","58.3413095922171","58.8565382334487","59.4473600574077","60.0582811092168","60.6604014144437","61.2716177854105","61.8448381744923","62.4212593928429","63.047462898021","63.7343708630574","64.3998236195496","65.1113363699687","65.8331856059242","66.5147948492624","67.1232708572363","67.6968071506519","68.1974851818921","68.616146803482","68.9494530333635","69.192487701606","69.3207465096241","69.3640461519375","69.3245758154906","69.2151429351292","69.0511726339963","",
"Tunisia","TUN","Population ages 0-14 (% of total)","SP.POP.0014.TO.ZS","43.4764691712645","43.5880759293814","43.9372968048839","44.5538413883658","45.3163307210836","46.0413522420765","46.3652296297478","46.3217180393669","46.0526756001343","45.7446870834093","45.4929291064943","45.0471823955496","44.6797267845133","44.3629593917438","44.0321721483514","43.6574543058814","43.2768693033459","42.8875811791231","42.4908594903247","42.1009925530321","41.7253687833975","41.2548156806124","40.7453090738018","40.2211852435433","39.7120740163046","39.2300089171124","38.8366856419987","38.4711305384669","38.1035030350151","37.6858169037737","37.1903983542896","36.6718347517947","36.0441769168914","35.3309911293121","34.5698642005495","33.7770732672868","32.9463174084457","32.1330294024468","31.30846232499","30.4424019285001","29.5333260749968","28.7009416324798","27.8406464908938","26.9868296906538","26.191923903904","25.4886499617866","24.8771801847331","24.3524897324589","23.9203327488201","23.5804175813189","23.3326603500228","23.2157373404456","23.190852322071","23.2326758501454","23.297943586405","23.3567369028486","",
"Tunisia","TUN","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","SP.MTR.1519.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","","","","","","","","","","","","","","","","","","","","","","","","1.6","","","","",
"Tunisia","TUN","Female headed households (% of households with a female head)","SP.HOU.FEMA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Wanted fertility rate (births per woman)","SP.DYN.WFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS","30.70717","31.39181","32.07645","33.32693","34.57741","35.82788","37.07836","38.32883","40.09908","41.86932","43.63957","45.40982","47.18006","48.79711","50.41417","52.03122","53.64827","55.26532","56.49162","57.71791","58.9442","60.17049","61.39679","62.21836","63.03993","63.86151","64.68308","65.50466","66.51436","67.52405","68.53375","69.54345","70.55315","71.28958","72.02601","72.76244","73.49887","74.2353","74.6846","75.13391","75.58321","76.03252","76.48183","76.73547","76.98912","77.24277","77.49641","77.75006","77.75006","77.75006","77.75006","77.75006","77.75006","78.05422","78.35838","","",
"Tunisia","TUN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","34.14","34.99175","35.8435","37.10084","38.35818","39.61553","40.87287","42.13021","43.91426","45.6983","47.48235","49.2664","51.05044","52.46427","53.8781","55.29193","56.70576","58.11959","59.92368","61.72777","63.53186","65.33594","67.14003","68.17618","69.21232","70.24846","71.2846","72.32075","73.60483","74.88891","76.173","77.45708","78.74117","79.68387","80.62656","81.56926","82.51196","83.45466","83.80578","84.15691","84.50803","84.85916","85.21028","85.4245","85.63872","85.85294","86.06715","86.28137","86.28137","86.28137","86.28137","86.28137","86.28137","86.47472","86.66807","","",
"Tunisia","TUN","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","7.043","7.088","7.118","7.125","7.107","7.059","6.978","6.869","6.737","6.59","6.438","6.292","6.16","6.046","5.95","5.867","5.79","5.706","5.606","5.488","5.349","5.189","5.015","4.833","4.645","4.454","4.265","4.077","3.893","3.714","3.38","3.31","3.27","3.12","2.9","2.67","2.51","2.38","2.23","2.09","2.08","2.05","2","2.06","2.02","2.04","2.03","2.04","2.06","2.05","2.13","2.15","2.2","2.2","2.2","","",
"Tunisia","TUN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","41.06","41.686","42.369","43.112","43.918","44.791","45.733","46.741","47.804","48.91","50.052","51.219","52.4","53.58","54.743","55.876","56.972","58.026","59.032","59.983","60.865","61.667","62.39","63.041","63.631","64.175","64.694","65.206","65.724","66.253","68.6","68.8","69","68.9","69.1","69.5","69.7","70","70.1","70.5","70.6","70.8","71","71.1","71.4","71.6","71.9","72.3","72.4","72.5","72.7","72.1","71.8","71.8","71.9","","",
"Tunisia","TUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.009756097561","42.645512195122","43.3416829268293","44.1007804878049","44.9238536585366","45.8144146341463","46.7749512195122","47.800512195122","48.8791219512195","49.9978048780488","51.1427317073171","52.2975365853659","53.450243902439","54.5887804878049","55.7039756097561","56.7950243902439","57.8705365853659","58.9367317073171","59.9924878048781","61.0288536585366","62.024512195122","62.9548048780488","63.8036585365854","64.5668536585366","65.2490487804878","65.8676829268293","66.4496097560976","67.0230731707317","67.6079024390244","68.2100731707317","70.3073170731707","70.5073170731707","70.7560975609756","70.7536585365854","70.9536585365854","71.3536585365854","71.5536585365854","71.9024390243902","72.0512195121951","72.5","72.6","72.8487804878049","73","73.0512195121951","73.3024390243903","73.5024390243903","73.9","74.2024390243903","74.3024390243903","74.4512195121951","74.6024390243903","74.3439024390244","73.9951219512195","74.0439024390244","74.1439024390244","","",
"Tunisia","TUN","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN","43.007","43.653","44.363","45.139","45.98","46.889","47.869","48.913","50.008","51.14","52.288","53.43","54.553","55.648","56.713","57.76","58.814","59.893","61.001","62.127","63.242","64.307","65.288","66.169","66.948","67.645","68.293","68.931","69.586","70.265","72.1","72.3","72.6","72.7","72.9","73.3","73.5","73.9","74.1","74.6","74.7","75","75.1","75.1","75.3","75.5","76","76.2","76.3","76.5","76.6","76.7","76.3","76.4","76.5","","",
"Tunisia","TUN","Mortality rate, infant, male (per 1,000 live births)","SP.DYN.IMRT.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1","","","","","","","","","","29.1","","","","","","","","","","16.4","","","","","13.3","",
"Tunisia","TUN","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","","","178.7","170.9","163.2","155.7","148.4","141.4","134.8","128.4","122.2","116.4","110.9","105.4","99.9","94.2","88.6","83.2","78.1","73.4","69.2","65.5","62.2","59.2","56.4","53.9","51.6","49.5","47.6","45.9","44.3","42.8","41.2","39.6","37.8","35.9","33.9","31.9","29.9","28.1","26.3","24.7","23.3","22","20.7","19.6","18.5","17.5","16.6","15.7","14.9","14.2","13.6","13.1","12.6","12.1","",
"Tunisia","TUN","Mortality rate, infant, female (per 1,000 live births)","SP.DYN.IMRT.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3","","","","","","","","","","23.4","","","","","","","","","","13.3","","","","","10.9","",
"Tunisia","TUN","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","31.4","","","","","41.1","","","","","49.8","","","","","","","60","","","","","65.5","62.6","","","","","60.2","","","","","","62.5","","","","",
"Tunisia","TUN","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4","","","","","","","51","","","","","56.7","53.1","","","","","51.5","","","","","","50","","","","",
"Tunisia","TUN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","22.241","21.689","21.063","20.366","19.605","18.788","17.924","17.03","16.126","15.232","14.371","13.562","12.81","12.119","11.492","10.921","10.395","9.896","9.414","8.946","8.498","8.081","7.706","7.38","7.1","6.862","6.655","6.466","6.288","6.114","5.6","5.6","5.5","5.7","5.7","5.8","5.5","5.6","5.6","5.7","5.6","5.6","5.8","6.1","6","5.9","5.6","5.5","5.8","5.7","5.7","5.9","6.1","6.2","6.2","","",
"Tunisia","TUN","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","50.688","50.348","49.849","49.175","48.328","47.309","46.126","44.831","43.486","42.151","40.908","39.839","38.977","38.327","37.879","37.594","37.406","37.228","36.983","36.627","36.13","35.487","34.731","33.894","32.989","32.032","31.039","30.026","29.002","27.976","25.2","24.9","24.9","24","22.7","20.8","19.7","18.9","17.9","16.9","17.1","16.9","16.7","17.1","16.8","17.1","17.1","17.4","17.7","17.7","18.6","18.8","19.3","19.3","19.2","","",
"Tunisia","TUN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","461.742","456.495","451.248","440.271","429.294","418.317","407.341","396.364","381.392","366.42","351.448","336.476","321.505","310.266","299.028","287.789","276.551","265.312","258.285","251.258","244.231","237.204","230.176","225.055","219.933","214.811","209.689","204.568","198.086","191.605","185.124","178.642","172.161","167.195","162.229","157.264","152.298","147.332","144.934","142.536","140.138","137.74","135.342","134.134","132.926","131.718","130.511","129.303","129.303","129.303","129.303","129.303","129.303","127.481","125.658","","",
"Tunisia","TUN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","420.755","412.868","404.98","395.678","386.375","377.073","367.771","358.469","344.733","330.997","317.261","303.525","289.789","281.423","273.057","264.691","256.325","247.959","237.267","226.575","215.883","205.191","194.499","188.032","181.565","175.098","168.631","162.164","153.88","145.595","137.311","129.027","120.743","114.373","108.002","101.632","95.261","88.891","87.15","85.409","83.668","81.927","80.185","79.151","78.117","77.083","76.049","75.015","75.015","75.015","75.015","75.015","75.015","74.108","73.2","","",
